Numot,Season,game_id,result,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coach_name,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_lat,team1_long,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed,team1_stlrate,team1_teamname,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_preseason,team2_arate,team2_blockpct,team2_coach_id,team2_coach_name,team2_coaches_before_final,team2_coaches_preseason,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo,team1_pt_career_overall_wins,team2_pt_career_overall_wins
0,2003,2003-1112-1436,1,2003,90.2006,114.4555,74.5977,2,1,58.4789,9.5506,Lute Olson,1,1,91.655,30.5542,50.8186,35.3488,70.9138,1112,32.232071,-110.950769,110.9747,58.6288,5.7299,31.4726,44.6629,32.1101,64.2857,0.0817,243,148,683,3,25,5,23,11,4,18,9,3,25,0.634,1,0.1113,Arizona,76.2091,98.1904,100.0785,65.6467,,57.1622,8.7512,tom-brennan-1,Tom Brennan,,,95.86,27.6951,48.0231,33.7634,65.9722,1436,103.2591,59.0449,9.3081,38.8455,47.0993,32.8173,67.5906,0.1087,317,259,263,11,21,0,0,0,0,0,0,11,21,0.462,51,16,0.1052,65.3659,686,263
0,2003,2003-1113-1272,1,2003,96.319,111.0911,68.5383,,,56.6038,10.6109,Rob Evans,,,98.4126,22.1722,52.2054,31.9797,67.1216,1113,33.421922,-111.940011,108.2894,56.1224,9.0383,28.5878,49.3569,34.1365,68.7692,0.0835,152,71,165,11,19,0,2,0,0,0,0,11,19,0.579,10,0.0757,Arizona St.,69.5948,93.0835,110.2239,69.8502,,62.6429,12.7517,john-calipari-1,John Calipari,,,92.9011,33.7203,48.1234,34.4262,65.4015,1272,105.2705,57.2238,8.0067,31.4154,44.3792,32.4176,64.8475,0.1027,101,30,264,6,23,1,5,3,0,0,0,6,23,0.515,71,7,0.1018,70.4773,166,264
0,2003,2003-1228-1443,1,2003,90.3251,112.7263,69.3946,11,,66.9383,8.9286,Bill Self,15,25,90.3016,35.4713,54.1054,36.6352,72.471,1228,39.730827,-90.246256,110.9676,53.7291,7.2602,35.6692,41.5179,30.9179,70.8397,0.0838,104,23,206,6,24,0,4,3,0,2,2,6,24,0.613,4,0.1046,Illinois,68.0542,95.463,106.6789,69.1952,20,54.9451,8.8803,dennis-felton-1,Dennis Felton,,23,95.8704,37.7865,51.3926,36.5385,66.1169,1443,106.211,49.8069,7.4573,27.694,48.5714,29.8387,69.637,0.089,53,53,100,8,24,0,2,0,0,2,0,8,24,0.58,60,13,0.1021,68.5155,207,100
0,2003,2003-1323-1454,1,2003,99.2866,116.4151,70.9801,22,,60.8506,11.5809,Mike Brey,10,,98.0471,35.7664,48.0303,38.5034,76.0582,1323,41.616717,-86.289848,110.2751,56.8606,11.4394,26.254,42.7696,36.6609,68.7279,0.094,82,30,163,9,22,0,4,0,0,2,0,9,22,0.603,5,0.1005,Notre Dame,71.6639,95.5737,107.3201,73.0545,,62.7824,9.5279,bruce-pearl-1,Bruce Pearl,,,97.8826,37.7159,53.6673,35.5982,68.9189,1454,108.0923,53.8566,9.9284,30.9834,47.5536,35.3728,70.3343,0.108,20,20,40,7,24,0,0,0,0,0,0,7,24,0.587,69,12,0.1242,71.3421,165,40
0,2003,2003-1390-1360,1,2003,94.8152,108.5081,67.1391,18,,56.6392,8.9518,Mike Montgomery,21,,97.5709,33.6623,48.5513,35.6481,67.7515,1390,37.431746,-122.182212,105.0137,48.2097,5.6382,31.9979,45.4476,30.5691,71.131,0.0947,242,165,515,8,23,1,10,3,1,10,3,8,23,0.593,4,0.0779,Stanford,68.4665,95.8017,103.9853,72.1541,,64.1873,8.0134,brad-holland-1,Brad Holland,,,98.2164,33.5256,50.9161,37.8585,66.3199,1360,102.5277,52.0422,10.0289,31.5429,46.995,35.5072,68.3426,0.1069,141,110,167,11,18,0,0,0,0,0,0,11,18,0.501,69,13,0.0728,72.3027,516,167
0,2003,2003-1409-1173,1,2003,95.343,105.1844,68.7832,,25,55.6442,11.9819,John Phillips,,,93.8703,31.333,51.0441,36.7797,73.021,1409,36.151887,-95.945175,105.9083,49.6757,6.8832,31.5979,43.8583,30.832,68.0578,0.0984,16,16,49,9,22,0,1,0,0,1,0,9,22,0.549,13,0.1063,Tulsa,69.0454,101.0134,116.4746,65.6414,,61.2466,7.4897,oliver-purnell-1,Oliver Purnell,,,102.0266,38.6447,50.8458,35.861,71.386,1173,112.31,49.5868,8.2587,28.4452,44.9383,37.2671,71.7017,0.0898,190,115,256,5,24,0,2,0,0,1,0,5,24,0.543,71,4,0.0816,64.5862,50,256
0,2003,2003-1139-1280,1,2003,99.9469,113.1309,59.9481,,,54.0682,4.9028,Todd Lickliter,,,100.0723,42.7064,53.4128,39.0988,71.7557,1139,39.840662,-86.171791,113.6498,42.8958,9.7508,28.303,48.6898,34.9036,66.2366,0.0814,11,11,51,5,25,0,0,0,0,0,0,5,25,0.593,12,0.1037,Butler,59.6288,87.1782,106.8345,65.9654,12,55.2109,10.6912,rick-stansbury-1,Rick Stansbury,19,13,90.0315,29.5111,52.2709,34.1223,67.4033,1280,104.3843,45.3731,7.4319,35.1077,44.0553,32.7087,67.2269,0.1138,59,59,100,9,21,0,1,0,0,1,0,9,21,0.599,46,5,0.1297,66.6381,53,100
0,2003,2003-1196-1358,1,2003,94.0116,115.8386,66.9893,10,7,61.3817,10.1236,Billy Donovan,7,7,95.266,39.6013,53.1668,39.0476,70.31,1196,29.638248,-82.361195,111.3767,59.7484,9.8127,31.0969,46.5997,32.8767,65.1601,0.0926,92,72,183,7,24,1,4,2,1,4,2,7,24,0.611,2,0.1114,Florida,67.3664,98.898,101.0464,68.3282,,63.5556,13.7168,bob-marlin-1,Bob Marlin,,,93.5229,33.7784,49.7984,35.7708,70.7504,1358,103.2051,66.6667,7.2581,30.5043,42.3894,32.2581,68.2805,0.1005,56,56,85,6,23,0,0,0,0,0,0,6,23,0.601,55,15,0.1087,68.8158,184,85
0,2003,2003-1231-1104,1,2003,98.9495,111.5878,64.9485,,21,59.6447,12.1781,Mike Davis,,21,101.4773,39.2761,47.5089,34.9381,71.8421,1231,39.166383,-86.526904,106.4645,50.3641,10.7651,27.4975,46.2074,29.3578,71.7325,0.0956,37,37,66,12,20,1,2,1,1,2,1,12,20,0.581,7,0.0652,Indiana,65.567,95.7545,108.8779,66.941,8,50.6475,10.6768,mark-gottfried-1,Mark Gottfried,,8,98.0141,34.3618,47.1889,32.2183,71.2625,1104,103.8026,50.8955,8.3871,34.5602,46.2345,33.3935,71.5415,0.0801,85,61,167,11,17,0,3,0,0,1,0,11,17,0.547,62,10,0.0973,66.3203,67,167
0,2003,2003-1246-1237,1,2003,86.8145,114.3086,69.5797,1,17,55.9454,12.9412,Tubby Smith,2,17,92.3219,27.8306,53.9222,35.5556,70.3504,1246,38.028081,-84.510698,111.2842,47.4002,8.1081,31.7612,45.2941,33.3333,68.6244,0.0903,108,46,285,3,29,1,9,7,1,5,4,3,29,0.639,1,0.1128,Kentucky,69.5145,100.2497,101.4951,68.3781,,54.4776,5.0341,ron-hunter-1,Ron Hunter,,,101.7489,34.1545,50.3401,34.7541,69.404,1237,103.3479,62.5146,10.6293,34.2681,54.3515,36.3339,67.438,0.0977,83,83,64,13,20,0,0,0,0,0,0,13,20,0.566,64,16,0.1178,68.5043,288,64
0,2003,2003-1428-1332,1,2003,93.6789,106.2703,62.9445,,,56.2842,10.6822,Rick Majerus,,,96.1821,36.7872,48.8846,38,70.903,1428,40.762484,-111.846044,106.8775,49.7696,7.3715,29.1799,45.5117,31.3725,69.6275,0.0954,141,89,406,7,24,1,10,4,1,9,4,7,24,0.604,9,0.0784,Utah,61.7306,97.7407,110.4645,72.466,11,61.1349,6.2457,ernie-kent-1,Ernie Kent,,9,98.5472,36.9299,50,38.6454,77.3723,1332,108.9914,45.3901,8.9425,27.2954,44.9554,34.9177,70.4663,0.0858,147,67,207,9,23,0,3,1,0,2,1,9,23,0.489,58,8,0.1068,75.108,407,207
0,2003,2003-1242-1113,1,2003,88.2407,111.7339,73.7257,6,2,54.7187,11.4733,Roy Williams,6,2,89.5496,22.8825,53.479,33.3333,65.2174,1242,38.957351,-95.24587,109.8827,48.0899,9.0282,30.2093,42.1773,36.5964,69.4794,0.0937,100,100,413,7,25,3,13,8,3,13,8,7,25,0.625,2,0.1325,Kansas,74.1075,96.319,111.0911,68.5383,,56.6038,10.6109,rob-evans-1,Rob Evans,,,98.4126,22.1722,52.2054,31.9797,67.1216,1113,108.2894,56.1224,9.0383,28.5878,49.3569,34.1365,68.7692,0.0835,152,71,165,11,19,0,2,0,0,0,0,11,19,0.579,76,10,0.0757,69.5948,418,166
1,2003,2003-1266-1281,1,2003,97.0902,116.5789,67.3605,9,18,59.1565,9.1051,Tom Crean,12,19,99.1207,27.1513,51.2839,39.7638,77.0751,1266,43.038765,-87.928122,115.1444,55.2826,6.2362,34.4053,45.9144,33.2344,69.1824,0.0949,40,40,79,5,23,0,1,0,0,1,0,5,23,0.62,3,0.0882,Marquette,67.6317,94.1936,110.0055,67.0266,19,51.954,10.4121,quin-snyder-1,Quin Snyder,22,18,97.4233,35.6815,49.0476,36.0515,66.1667,1281,104.9753,54.1409,7.619,30.2923,44.0347,33.2779,67.5896,0.0996,48,48,83,10,21,0,3,1,0,3,1,10,21,0.615,92,6,0.0815,68.3161,83,84
0,2003,2003-1323-1228,1,2003,99.2866,116.4151,70.9801,22,,60.8506,11.5809,Mike Brey,10,,98.0471,35.7664,48.0303,38.5034,76.0582,1323,41.616717,-86.289848,110.2751,56.8606,11.4394,26.254,42.7696,36.6609,68.7279,0.094,82,30,163,9,22,0,4,0,0,2,0,9,22,0.603,5,0.1005,Notre Dame,71.6639,90.3251,112.7263,69.3946,,66.9383,8.9286,bill-self-1,Bill Self,15,25,90.3016,35.4713,54.1054,36.6352,72.471,1228,110.9676,53.7291,7.2602,35.6692,41.5179,30.9179,70.8397,0.0838,104,23,206,6,24,0,4,3,0,2,2,6,24,0.613,60,4,0.1046,68.0542,165,207
0,2003,2003-1120-1448,1,2003,93.7798,104.4508,68.1404,,,51.7119,13.8539,Cliff Ellis,,,96.6885,30.2146,51.8139,34.6084,66.9782,1120,32.600201,-85.492409,102.5367,52.8736,7.7287,36.4122,46.7674,33.1378,68.4116,0.1154,323,110,520,11,20,0,7,2,0,2,1,11,20,0.572,10,0.1149,Auburn,68.055,95.4639,114.4814,69.0613,,54.7826,12.1806,skip-prosser-1,Skip Prosser,11,,96.8368,31.4961,50.4105,34.1071,75.1538,1448,112.0079,50.6812,8.5386,36.5062,43.2709,33.4815,69.2699,0.108,96,18,210,5,24,0,6,0,0,1,0,5,24,0.624,62,2,0.0924,69.4923,522,211
0,2003,2003-1268-1462,1,2003,90.8937,108.5287,73.7305,17,13,62.5971,16.2562,Gary Williams,13,15,89.8816,26.9588,49.1884,39.0057,71.3629,1268,38.988607,-76.939704,108.3978,56.6761,9.5272,34.6567,40.7225,32.1981,70.0155,0.0949,280,152,500,9,19,2,12,8,2,9,6,9,19,0.574,6,0.1408,Maryland,73.8131,93.9608,112.706,69.9615,10,61.5294,7.0685,thad-matta-1,Thad Matta,14,11,94.3737,30.1002,48.5671,36.0771,74.5149,1462,111.5928,49.4438,7.2398,31.8458,45.2381,32.0064,66.5169,0.0919,19,11,75,5,25,0,2,0,0,1,0,5,25,0.601,64,3,0.0767,69.3602,502,76
0,2003,2003-1338-1231,1,2003,87.0205,111.9746,66.6445,4,5,65.9574,11.3849,Ben Howland,9,4,86.3751,32.3896,57.3702,36.3636,64.0374,1338,40.444502,-79.954692,109.091,54.6921,8.794,32.7429,42.9907,30.7155,68.9369,0.0891,100,39,164,4,26,0,2,1,0,1,1,4,26,0.627,2,0.1207,Pittsburgh,68.3767,98.9495,111.5878,64.9485,21,59.6447,12.1781,mike-davis-6,Mike Davis,,21,101.4773,39.2761,47.5089,34.9381,71.8421,1231,106.4645,50.3641,10.7651,27.4975,46.2074,29.3578,71.7325,0.0956,37,37,66,12,20,1,2,1,1,2,1,12,20,0.581,52,7,0.0652,65.567,166,67
0,2003,2003-1246-1458,1,2003,86.8145,114.3086,69.5797,1,17,55.9454,12.9412,Tubby Smith,2,17,92.3219,27.8306,53.9222,35.5556,70.3504,1246,38.028081,-84.510698,111.2842,47.4002,8.1081,31.7612,45.2941,33.3333,68.6244,0.0903,108,46,285,3,29,1,9,7,1,5,4,3,29,0.639,1,0.1128,Kentucky,69.5145,92.1835,111.3487,63.1091,,53.0075,7.3211,bo-ryan-1,Bo Ryan,,,92.6488,32.6756,51.4655,35.7016,73.1826,1458,111.7649,48.9627,7.2414,28.2388,47.005,33.4038,71.9512,0.0741,47,20,71,7,22,0,1,0,0,1,0,7,22,0.592,57,5,0.1092,63.2974,288,73
0,2003,2003-1266-1338,1,2003,97.0902,116.5789,67.3605,9,18,59.1565,9.1051,Tom Crean,12,19,99.1207,27.1513,51.2839,39.7638,77.0751,1266,43.038765,-87.928122,115.1444,55.2826,6.2362,34.4053,45.9144,33.2344,69.1824,0.0949,40,40,79,5,23,0,1,0,0,1,0,5,23,0.62,3,0.0882,Marquette,67.6317,87.0205,111.9746,66.6445,5,65.9574,11.3849,ben-howland-1,Ben Howland,9,4,86.3751,32.3896,57.3702,36.3636,64.0374,1338,109.091,54.6921,8.794,32.7429,42.9907,30.7155,68.9369,0.0891,100,39,164,4,26,0,2,1,0,1,1,4,26,0.627,74,2,0.1207,68.3767,83,166
0,2003,2003-1328-1139,1,2003,89.4483,110.159,64.2353,3,3,56.5064,9.262,Kelvin Sampson,5,3,92.3056,33.3682,47.3312,39.185,69.2063,1328,35.208152,-97.445692,108.6353,47.8378,7.0644,26.0579,44.4277,32.0513,66.8293,0.0847,183,80,314,6,24,1,9,2,1,8,2,6,24,0.629,1,0.1073,Oklahoma,64.4719,99.9469,113.1309,59.9481,,54.0682,4.9028,todd-lickliter-1,Todd Lickliter,,,100.0723,42.7064,53.4128,39.0988,71.7557,1139,113.6498,42.8958,9.7508,28.303,48.6898,34.9036,66.2366,0.0814,11,11,51,5,25,0,0,0,0,0,0,5,25,0.593,54,12,0.1037,59.6288,317,53
0,2003,2003-1393-1120,1,2003,94.2499,112.2866,71.6951,13,,51.2745,16.8371,Jim Boeheim,17,,96.5489,25.1631,51.9303,34.4444,69.3548,1393,43.037587,-76.135062,110.2806,63.3257,6.9738,34.8868,43.5583,30.4071,65.1852,0.0952,226,226,647,5,24,2,21,11,2,21,11,5,24,0.621,3,0.1161,Syracuse,72.1235,93.7798,104.4508,68.1404,,51.7119,13.8539,cliff-ellis-1,Cliff Ellis,,,96.6885,30.2146,51.8139,34.6084,66.9782,1120,102.5367,52.8736,7.7287,36.4122,46.7674,33.1378,68.4116,0.1154,323,110,520,11,20,0,7,2,0,2,1,11,20,0.572,78,10,0.1149,68.055,653,522
0,2003,2003-1266-1246,1,2003,97.0902,116.5789,67.3605,9,18,59.1565,9.1051,Tom Crean,12,19,99.1207,27.1513,51.2839,39.7638,77.0751,1266,43.038765,-87.928122,115.1444,55.2826,6.2362,34.4053,45.9144,33.2344,69.1824,0.0949,40,40,79,5,23,0,1,0,0,1,0,5,23,0.62,3,0.0882,Marquette,67.6317,86.8145,114.3086,69.5797,17,55.9454,12.9412,tubby-smith-1,Tubby Smith,2,17,92.3219,27.8306,53.9222,35.5556,70.3504,1246,111.2842,47.4002,8.1081,31.7612,45.2941,33.3333,68.6244,0.0903,108,46,285,3,29,1,9,7,1,5,4,3,29,0.639,69,1,0.1128,69.5145,83,288
0,2003,2003-1393-1328,1,2003,94.2499,112.2866,71.6951,13,,51.2745,16.8371,Jim Boeheim,17,,96.5489,25.1631,51.9303,34.4444,69.3548,1393,43.037587,-76.135062,110.2806,63.3257,6.9738,34.8868,43.5583,30.4071,65.1852,0.0952,226,226,647,5,24,2,21,11,2,21,11,5,24,0.621,3,0.1161,Syracuse,72.1235,89.4483,110.159,64.2353,3,56.5064,9.262,kelvin-sampson-1,Kelvin Sampson,5,3,92.3056,33.3682,47.3312,39.185,69.2063,1328,108.6353,47.8378,7.0644,26.0579,44.4277,32.0513,66.8293,0.0847,183,80,314,6,24,1,9,2,1,8,2,6,24,0.629,47,1,0.1073,64.4719,653,317
0,2003,2003-1400-1277,1,2003,96.4505,118.7559,70.7742,5,4,52.1834,8.705,Rick Barnes,4,5,96.9119,26.764,47.8405,35.6364,72.1271,1400,30.28473,-97.737277,111.2154,45.0307,6.9767,29.19,44.2446,34.904,66.4781,0.0968,183,49,314,6,22,0,10,2,0,4,1,6,22,0.637,1,0.0878,Texas,70.5908,90.8202,106.4356,64.9246,9,58.3744,10.3066,tom-izzo-1,Tom Izzo,,10,93.2518,26.5738,48.0273,37.5262,73.5332,1277,102.8617,54.4944,9.0288,33.5973,43.8671,33.165,71.7033,0.098,77,77,186,12,19,3,5,4,3,5,4,12,19,0.58,76,7,0.0949,65.1422,318,189
0,2004,2004-1197-1250,1,2004,106.5397,96.5408,72.4543,,,54.2169,4.6746,Mike Gillespie,,,101.1798,43.413,46.7583,34.6991,70.8171,1197,30.428597,-84.285663,99.2822,53.7406,9.9214,38.8453,52.429,33.189,66.8323,0.1055,47,47,40,16,14,0,0,0,0,0,0,16,14,0.434,16,0.1163,Florida A&M,72.6286,101.5829,96.9986,65.2417,,55.2672,8.5182,billy-taylor-1,Billy Taylor,,,95.4093,33.5242,45.5502,33.9658,71.6522,1250,99.5083,58.8685,9.0909,28.8959,43.567,35.5895,66.7826,0.1173,22,22,36,10,20,0,0,0,0,0,0,10,20,0.625,57,16,0.1074,65.2049,41,36
0,2004,2004-1163-1436,1,2004,90.1791,113.6357,70.0805,7,1,59.0121,17.5097,Jim Calhoun,8,1,91.5039,25.7595,50.7287,40.2262,62.3188,1163,41.808215,-72.249537,112.3242,50.5411,7.1749,28.0975,38.7437,32.2902,67.3108,0.0983,303,166,676,6,27,1,16,9,1,11,9,6,27,--,2,0.0855,Connecticut,70.0699,99.9848,99.4175,66.093,,60.9551,7.8683,tom-brennan-1,Tom Brennan,,,95.1192,35.7354,46.9669,33.2231,67.8373,1436,101.6133,57.3816,11.489,34.7852,48.2159,32.7616,62.1687,0.0932,326,268,285,8,22,0,1,0,0,1,0,8,22,0.597,53,15,0.1075,65.2571,682,285
0,2004,2004-1211-1434,1,2004,93.751,118.7808,68.2624,3,10,61.9577,9.3927,Mark Few,5,12,94.984,27.8345,55.3024,39.7149,75,1211,47.668144,-117.403062,119.0066,56.4138,5.4988,34.6561,40.081,35.1145,69.403,0.0872,31,31,132,2,27,0,4,2,0,4,2,2,27,0.612,2,0.0891,Gonzaga,68.7462,98.5987,99.8089,70.9526,,61.8207,7.6613,homer-drew-1,Homer Drew,,,100.0056,30.4762,49.4007,31.0547,71.0927,1434,101.3026,52.4324,7.2774,29.5455,46.2903,31.9231,65.3646,0.112,197,197,253,12,18,0,6,1,0,6,1,12,18,0.499,49,15,0.0929,70.8603,133,253
0,2004,2004-1264-1196,1,2004,95.0985,105.7794,67.2722,,,44.357,10.8567,Bobby Gonzalez,,,93.2878,28.3643,47.1255,36.8098,76.0652,1264,40.889756,-73.901893,108.7399,50.514,10.5263,27.7574,45.3774,32.2296,69.6925,0.0899,51,51,93,5,24,0,1,0,0,1,0,5,24,0.574,12,0.1368,Manhattan,68.1319,98.2259,116.7584,67.6103,8,59.3486,8.5515,billy-donovan-1,Billy Donovan,,8,100.1583,38.4526,54.8204,37.6702,75.2443,1196,111.2139,59.6515,9.2628,36.1204,46.5969,32.716,67.2205,0.1062,103,83,204,10,20,1,5,2,1,5,2,10,20,0.493,60,5,0.0932,68.7616,94,204
0,2004,2004-1314-1102,1,2004,93.9163,115.0068,72.66,18,9,61.3455,10.4621,Roy Williams,16,10,99.0648,28.9749,50.2209,35.1986,68.7583,1314,35.912165,-79.050969,108.9502,56.3204,9.1311,36.2069,49.6949,35.1767,69.6817,0.1095,111,10,436,10,18,4,14,9,0,0,0,10,18,0.603,6,0.1272,North Carolina,74.3969,95.6215,109.2684,53.5435,,65.9829,8.1206,joe-scott-2,Joe Scott,,,93.4319,53.2072,59.754,37.8671,71.2389,1102,111.1513,46.2264,8.7873,27.2574,50.6961,28.7926,71.875,0.0859,62,62,51,6,22,0,0,0,0,0,0,6,22,0.572,52,11,0.1438,53.996,437,51
0,2004,2004-1386-1251,1,2004,89.9756,114.9595,68.6855,5,17,60.2771,8.7094,Phil Martelli,2,18,90.5368,42.5357,52.8176,40.3871,70.1954,1386,39.994442,-75.238343,114.627,53.6212,7.2588,29.0848,45.3682,27.9923,69.4118,0.0969,98,98,176,1,27,0,3,1,0,3,1,1,27,0.632,1,0.1342,St. Joseph's,67.8625,98.9968,96.8265,68.8899,,56.4644,8.1294,randy-dunton-1,Randy Dunton,,,96.3282,34.7753,49.1817,30.21,68.0743,1251,99.0526,53.4731,9.3885,29.099,47.0403,32.1154,63.3871,0.1188,46,46,43,14,18,0,0,0,0,0,0,14,18,0.571,63,16,0.1243,69.1308,179,43
0,2004,2004-1390-1427,1,2004,89.7042,109.6559,65.9873,1,19,60.424,12.0586,Mike Montgomery,1,17,90.5053,26.1999,52.0275,36.4224,75.2308,1390,37.431746,-122.182212,110.4171,46.9449,5.5853,33.467,41.2575,32.8767,69.5502,0.0902,244,167,545,1,29,1,11,3,1,11,3,1,29,0.622,1,0.0944,Stanford,67.0262,104.1269,98.2379,70.6564,,51.0791,7.1115,tim-carter-1,Tim Carter,,,100.7546,34.1033,45.7565,35.4724,69.9422,1427,99.6418,51.752,7.5646,34.8025,46.971,34.0461,71.7504,0.1083,121,121,134,13,19,0,1,0,0,1,0,13,19,0.484,45,16,0.0959,70.739,546,134
0,2004,2004-1400-1343,1,2004,93.177,110.4368,66.9475,12,12,49.4469,10.1379,Rick Barnes,10,11,96.6107,29.8143,47.1448,37.2131,68.0441,1400,30.28473,-97.737277,111.1639,50.1351,7.7994,34.0642,44.12,30.7692,71.9834,0.085,191,57,341,7,23,1,11,3,1,5,2,7,23,0.616,3,0.097,Texas,68.3376,99.3537,104.8519,58.3497,,58.7646,9.8039,john-thompson-2,John Thompson,,,96.4206,38.212,55.9539,33.5404,71.0407,1343,105.823,54.1667,6.5301,32.5816,45.2134,32.4582,71.1968,0.1036,41,41,68,7,20,0,1,0,0,1,0,7,20,0.601,49,14,0.1117,58.1339,343,68
0,2004,2004-1130-1428,1,2004,94.1723,108.3558,64.3969,25,,65.4457,7.6573,Al Skinner,,,97.3747,21.8576,49.1815,32.57,67.995,1130,42.337688,-71.171488,105.0027,53.0534,7.9715,32.0803,44.5034,31.9422,70.8647,0.1102,220,94,259,9,23,0,4,0,0,2,0,9,23,0.596,6,0.1089,Boston College,64.4223,95.622,108.4505,60.9255,,55.1213,9.0532,kerry-rupp-1,Kerry Rupp,,,95.9252,30.9886,50.8724,38.4458,71.875,1428,107.6079,45.5357,8.3563,25.3565,45.0997,31.5403,66.9675,0.1155,3,3,9,3,9,0,0,0,0,0,0,8,24,0.569,51,11,0.0718,60.356,260,9
0,2004,2004-1228-1293,1,2004,97.229,115.0189,65.3318,13,13,63.4724,10.1653,Bruce Weber,24,13,96.854,34.8605,53.0315,34.8943,69.5271,1228,39.730827,-90.246256,111.2415,55.2524,9.0542,30.8571,45.4545,33.8889,68.2616,0.0918,60,6,127,6,24,0,2,1,0,0,0,6,24,0.607,5,0.1058,Illinois,64.7875,98.4381,108.429,70.3872,,63.4551,10.5949,mick-cronin-1,Mick Cronin,,,97.546,32.8244,56.8994,33.5548,71.1684,1293,113.2004,55.8259,7.1429,32.5083,48.2478,31.9797,72.093,0.0966,5,5,28,5,28,0,0,0,0,0,0,5,28,0.56,53,12,0.1066,70.6441,129,28
0,2004,2004-1272-1376,1,2004,95.3986,110.5053,69.4065,24,,57.7446,13.8889,John Calipari,22,,96.1269,41.2336,46.3557,35.8726,65.7228,1272,35.115864,-89.993508,107.0542,60.1504,7.8717,34.1865,42.963,35.8289,69.9346,0.092,109,38,285,7,21,1,6,3,0,1,0,7,21,0.596,7,0.1071,Memphis,68.9246,95.1517,110.1865,67.3114,,58.9835,14.5559,dave-odom-1,Dave Odom,,,92.8749,35.4723,49.3238,32.7062,67.3913,1376,104.5747,55.8511,6.9212,36.2349,45.3125,29.0883,68.109,0.0983,216,41,334,10,23,0,8,3,0,0,0,10,23,0.434,43,10,0.1301,67.2065,286,334
0,2004,2004-1301-1418,1,2004,94.678,117.9212,64.5789,15,24,59.7368,6.0105,Herb Sendek,19,,97.632,44.609,53.4759,34.5286,79.9003,1301,35.785111,-78.674517,109.5803,53.417,8.6631,32.391,47.4739,31.2727,71.5278,0.1041,133,107,210,9,20,0,3,0,0,2,0,9,20,0.608,3,0.1012,North Carolina St.,66.6616,97.5952,107.6224,70.7352,,60.5809,5.4769,jessie-evans-1,Jessie Evans,,,99.0578,37.9048,51.5337,36.6834,68.6456,1418,108.1981,49.1354,7.362,32.8046,49.6695,32.4952,65.9836,0.0787,80,80,132,8,20,0,1,0,0,1,0,8,20,0.527,52,14,0.1262,70.5481,211,132
0,2004,2004-1334-1344,1,2004,98.3118,106.3002,65.7515,,,62.5841,8,Bob Thomason,,,98.2176,33.5431,52.4621,35.4597,73.5744,1334,45.521394,-123.108777,106.2727,52.3681,6.5341,33.0235,44.3265,32.4503,71.8929,0.1057,208,208,258,7,24,0,1,0,0,1,0,7,24,--,12,0.0903,Pacific,64.538,92.8895,109.7909,67.1503,,63.4589,12.7793,tim-welsh-1,Tim Welsh,13,,96.5841,39.5101,50.7788,36.248,71.9711,1344,107.022,55.1524,8.0997,31.3497,46.3807,33.2681,66.4583,0.1249,103,81,171,8,20,0,2,0,0,1,0,8,20,0.519,58,5,0.1368,66.3504,259,171
0,2004,2004-1338-1416,1,2004,88.1869,113.942,61.0842,9,22,58.2264,12.3277,Jamie Dixon,3,22,90.8103,24.9311,52.6084,31.1947,65.8571,1338,40.444502,-79.954692,111.789,52.7855,6.9802,30.5319,41.5008,30.662,64.0909,0.0825,4,4,29,4,29,0,0,0,0,0,0,4,29,0.614,3,0.0969,Pittsburgh,60.5195,96.4714,102.6353,64.5453,,65.4762,13.712,kirk-speraw-1,Kirk Speraw,,,94.2866,37.8297,51.5911,35.0238,72.211,1416,106.3861,54.3036,7.0395,36.0276,44.2703,32.5217,67.8201,0.1185,153,153,171,5,25,0,2,0,0,2,0,5,25,0.596,44,14,0.1321,66.0169,31,171
